11/13/2024                                                                                                                                                                                                                          Dynamic List Display                                                                                                                                                                                                                                 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTL Direct Material Stock Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Material,Material,Customer,Material description,Size,Unit/Strip,Plant,SLOC,Batch,Extend Shelf life,Number Extend,Revision,Shipment Date,Shipment,Ship No.,X-Out,Vendor Batch,Manu.Date,Shlf.Date,GR.Date,Vendor,Vendor Name,      QI.Qty.,   Unres.Qty., Reserve Qty.,Available Qty.,    Block Qty.,         Total,Remark,AUn,Conversion1,Manufacturer
,CZ0290-CYP,CZ0290,CYP,"G700LTD,14MMX4.3 G","G700LTD,14mm x 4.3g",,120,RP60,10814344,,0,,12/22/2022,SBS0221109886/02,221222SBS0221109886/02,,2122002,12/1/2022,05/30/2023,12/22/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,45,45,,KG,1 KG = 1 KG,
,CZ0290-UTL,CZ0290,UTL,"G700LTD,14MMX4.3 G","G700LTD,14mm x 4.3g",,120,RP60,9292246,,0,,6/5/2021,SBS0211102179/01,050621SBS0211102179/01,,1052035,5/5/2021,11/4/2021,6/6/2021,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,72,72,,KG,1 KG = 1 KG,
,CZ0290-UTL,CZ0290,UTL,"G700LTD,14MMX4.3 G","G700LTD,14mm x 4.3g",,120,RP60,10713902,,0,,11/17/2022,SBS0221108756/01,171122SBS0221108756/01,,2092259,09/29/2022,03/28/2023,11/17/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,45,45,,KG,1 KG = 1 KG,-
,CZ0290-UTL,CZ0290,UTL,"G700LTD,14MMX4.3 G","G700LTD,14mm x 4.3g",,120,DC61,12274818,,0,,10/2/2024,SBS0241105590/01,021024SBS0241105590/01,,4092028,9/6/2024,3/5/2025,10/3/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,82,0,82,0,82,,KG,1 KG = 1 KG,-
,CZ0297-UTL,CZ0297,UTL,"G700LTD, 14MMX4.7G","G700LTD, 14mm X 4.7g",,120,RP60,10814491,,0,,12/22/2022,SBS0221109877/01(15KG),221222SBS0221109877/01(15KG),,2092122,09/14/2022,03/13/2023,12/22/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,10,10,,KG,1 KG = 1 KG,
,CZ0297-UTL,CZ0297,UTL,"G700LTD, 14MMX4.7G","G700LTD, 14mm X 4.7g",,120,DC43,12260897,,0,,09/25/2024,SBS0241105351/01(15KG),250924SBS0241105351/01(15KG),,4092031,9/7/2024,3/6/2025,09/25/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,165,0,165,0,165,,KG,1 KG = 1 KG,
,CZ0297-UTL,CZ0297,UTL,"G700LTD, 14MMX4.7G","G700LTD, 14mm X 4.7g",,120,DC42,12315923,,0,,10/23/2024,SBS0241106358/01(15KG),231024SBS0241106358/01(15KG),,4092189,09/27/2024,03/26/2025,10/23/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,30,0,30,0,30,,KG,1 KG = 1 KG,
,CZ0302-MCU,CZ0302,MCU,"KE-G1250LKDSTC-S3, 14MM X 6.8G","KE-G1250LKDSTC-S3,14MM X 6.8G",,120,RP60,9646140,,0,,10/27/2021,TU-002352/02,271021TU-002352/02,,C1X1428,10/14/2021,4/12/2022,10/27/2021,20010,KYOCERA ASIA PACIFIC PTE LTD,0,0,0,0,25,25,,KG,1 KG = 1 KG,-
,CZ0304-ICL,CZ0304,ICL,"G770SHC, 14MMX6.8G","G770SHC,14MMX6.8G",,120,RP60,9630879,,0,,10/22/2021,SBS0211107218/01 (15KG),221021SBS0211107218/01 (15KG),,1102002,10/1/2021,03/31/2022,10/22/2021,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,10,10,,KG,1 KG = 1 KG,
,CZ0304-ICL,CZ0304,ICL,"G770SHC, 14MMX6.8G","G770SHC,14MMX6.8G",,120,RP60,9833651,,0,,01/14/2022,SBS0211110226/01 (15KG),140122SBS0211110226/01 (15KG),,1122234,12/25/2021,06/23/2022,01/14/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,86,86,,KG,1 KG = 1 KG,
,CZ0304-ICL,CZ0304,ICL,"G770SHC, 14MMX6.8G","G770SHC,14MMX6.8G",,120,RP60,10566841,,0,,09/23/2022,SBS0221106882/01 (15KG),230922SBS0221106882/01 (15KG),,2082215,08/26/2022,02/25/2023,09/24/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,26,26,,KG,1 KG = 1 KG,
,CZ0304-ICL,CZ0304,ICL,"G770SHC, 14MMX6.8G","G770SHC,14MMX6.8G",,120,RP60,11431279,,0,,08/24/2023,SBS0231104502/01(15KG),240823SBS0231104502/01(15KG),,3082143,08/19/2023,02/18/2024,08/25/2023,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,18.5,18.5,,KG,1 KG = 1 KG,
,CZ0304-ICL,CZ0304,ICL,"G770SHC, 14MMX6.8G","G770SHC,14MMX6.8G",,120,RP60,11614566,,0,,11/10/2023,SBS0231106966/01(15KG),101123SBS0231106966/01(15KG),,3082143,08/19/2023,02/18/2024,11/11/2023,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,105,105,,KG,1 KG = 1 KG,
,CZ0304-ICL,CZ0304,ICL,"G770SHC, 14MMX6.8G","G770SHC,14MMX6.8G",,120,RP60,11832081,,0,,3/6/2024,SBS0231110339/01(15KG),060324SBS0231110339/01(15KG),,4022071,02/15/2024,08/14/2024,3/7/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,39.5,39.5,,KG,1 KG = 1 KG,
,CZ0304-ICL,CZ0304,ICL,"G770SHC, 14MMX6.8G","G770SHC,14MMX6.8G",,120,DC40,12229541,,0,,9/11/2024,SBS0241104978/01(15),110924SBS0241104978/01(15),,4082135,08/25/2024,02/24/2025,9/11/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,32,0,32,0,32,,KG,1 KG = 1 KG,
,CZ0305-MCR,CZ0305,MCR,"G750LB, 14MMX6.9G","G750LB,14MMX6.9g",,120,RP60,11751858,,0,,01/26/2024,NSEB20240117/01(15KG),260124NSEB20240117/01(15KG),,3127769,12/21/2023,06/20/2024,01/26/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,19,19,,KG,1 KG = 1 KG,
,CZ0305-MCR,CZ0305,MCR,"G750LB, 14MMX6.9G","G750LB,14MMX6.9g",,120,RP60,12038578,,0,,06/14/2024,NSEB-2024-06-03/01 (15),140624NSEB-2024-06-03/01 (15),,4057887,05/15/2024,11/11/2024,06/15/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,124.5,124.5,,KG,1 KG = 1 KG,-
,CZ0305-MCR,CZ0305,MCR,"G750LB, 14MMX6.9G","G750LB,14MMX6.9g",,120,DC43,12334327,,0,,11/3/2024,NSEB-2024-10-29/01,031124NSEB-2024-10-29/01,,4107931,10/17/2024,04/16/2025,11/3/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,143,0,143,0,143,,KG,1 KG = 1 KG,-
,CZ0306-MUR,CZ0306,MUR,"G700LTD, 14MMX5.3G","G700LTD,14MMX5.3G",,120,RP60,11063167,,0,,4/3/2023,SBS0221113072/01 (15KG),030423SBS0221113072/01 (15KG),,2122196,12/22/2022,09/22/2023,4/3/2023,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,49,49,,KG,1 KG = 1 KG,1
,CZ0306-MUR,CZ0306,MUR,"G700LTD, 14MMX5.3G","G700LTD,14MMX5.3G",,120,DC50,12229546,,0,,9/11/2024,SBS0241104976/01(15),110924SBS0241104976/01(15),,4082002,8/1/2024,01/31/2025,9/11/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,88,0,88,0,88,,KG,1 KG = 1 KG,
,CZ0307-STM,CZ0307,STM,"G700LTD, 14MMX7.3G","G700LTD,14MMX7.3G",,120,RP60,10179064,,0,,5/11/2022,SBS0221101392/01 (15KG),110522SBS0221101392/01 (15KG),,2042225,04/27/2022,10/24/2022,5/12/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,210,210,,KG,1 KG = 1 KG,
,CZ0307-STM,CZ0307,STM,"G700LTD, 14MMX7.3G","G700LTD,14MMX7.3G",,120,RP60,10230338,,0,,05/28/2022,SBS0221102065/01 (15KG),280522SBS0221102065/01 (15KG),,2052212,05/21/2022,11/17/2022,05/29/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,265,265,,KG,1 KG = 1 KG,
,CZ0307-STM,CZ0307,STM,"G700LTD, 14MMX7.3G","G700LTD,14MMX7.3G",,120,RP61,11939819,,0,,5/1/2024,SBS0241100787/02(15KG),010524SBS0241100787/02(15KG),,4042022,4/5/2024,10/4/2024,5/2/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,141.8,141.8,,KG,1 KG = 1 KG,
,CZ0307-STM,CZ0307,STM,"G700LTD, 14MMX7.3G","G700LTD,14MMX7.3G",,120,DC50,12274795,,0,,5/1/2024,SBS0241100787/02(15KG),010524SBS0241100787/02(15KG),,4042022,4/5/2024,12/30/2024,5/2/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,10,10,,KG,1 KG = 1 KG,
,CZ0307-STM,CZ0307,STM,"G700LTD, 14MMX7.3G","G700LTD,14MMX7.3G",,120,DC59,12274819,,0,,10/2/2024,SBS0241105591/01,021024SBS0241105591/01,,4092031,9/7/2024,3/6/2025,10/3/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,264,0,264,0,264,,KG,1 KG = 1 KG,-
,CZ0307-UTL,CZ0307,UTL,"G700LTD, 14MMX7.3G","G700LTD,14MMX7.3G",,120,RP60,9040058,,0,,02/26/2021,SBS0201111088/01 (15KG),260221SBS0201111088/01 (15KG),,1022042,2/5/2021,8/7/2021,02/27/2021,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,43,43,,KG,1 KG = 1 KG,-
,CZ0307-UTL,CZ0307,UTL,"G700LTD, 14MMX7.3G","G700LTD,14MMX7.3G",,120,RP60,9396597,,0,,07/16/2021,SBS0211103609/01 (15KG),160721SBS0211103609/01 (15KG),,1062164,06/18/2021,12/17/2021,07/16/2021,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,15,15,,KG,1 KG = 1 KG,
,CZ0316-STM,CZ0316,STM,"G700LTDG, 14MMX6.0G","G700LTDG, 14mmX6.0G",,120,DC45,12260888,,0,,09/25/2024,SBS0241105348/01(15KG),250924SBS0241105348/01(15KG),,4092011,9/4/2024,3/3/2025,09/25/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,225,0,225,0,225,,KG,1 KG = 1 KG,
,CZ0316-UTL,CZ0316,UTL,"G700LTDG, 14MMX6.0G","G700LTDG, 14mmX6.0G",,120,RP60,9490129,,0,,08/16/2021,SBS0211104840/01 (15KG),160821SBS0211104840/01 (15KG),,1072079,7/9/2021,1/5/2022,08/28/2021,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,15,15,,KG,1 KG = 1 KG,-
,CZ0316-UTL,CZ0316,UTL,"G700LTDG, 14MMX6.0G","G700LTDG, 14mmX6.0G",,120,DC59,12274821,,0,,10/2/2024,SBS0241105592/01,021024SBS0241105592/01,,4092011,9/4/2024,3/3/2025,10/3/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,465,0,465,0,465,,KG,1 KG = 1 KG,-
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,RP60,11808392,,0,,05/28/2022,SBS0221102067/01(15KG),280522SBS0221102067/01(15KG),,2052212,05/21/2022,11/20/2022,05/29/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,38.5,38.5,ISL-925,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,RP60,11808393,,0,,06/17/2022,SBS0221103092/01(15KG),170622SBS0221103092/01(15KG),,2052294,05/29/2022,11/28/2022,06/18/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,300,300,ISL-925,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,RP60,11808394,,0,,06/17/2022,SBS0221103092/01(15KG),170622SBS0221103092/01(15KG),,2052294,05/29/2022,11/28/2022,06/18/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,300,300,ISL-925,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,RP61,11941854,,0,,5/8/2024,SBS0241100986/01(15KG),080524SBS0241100986/01(15KG),,4042022,4/5/2024,10/4/2024,5/9/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,855,855,,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,RP50,12005116,,0,,05/29/2024,SBS0241101712/01(15KG),290524SBS0241101712/01(15KG),,4052035,5/4/2024,11/3/2024,05/30/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,"1,109.50","1,109.50",,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,DC49,12113058,,0,,07/17/2024,SBS0241103223/01(15KG),170724SBS0241103223/01(15KG),,4062187,06/27/2024,12/26/2024,07/17/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,"1,392.50",0,"1,392.50",0,"1,392.50",,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,DC42,12156145,,0,,8/7/2024,SBS0241103809/01(15KG),070824SBS0241103809/01(15KG),,4062187,06/27/2024,12/26/2024,8/7/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,90,0,90,0,90,,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,DC48,12156153,,0,,8/7/2024,SBS0241103809/02(15KG),070824SBS0241103809/02(15KG),,4072073,7/11/2024,1/10/2025,8/7/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,675,0,675,0,675,,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,DC48,12229788,,0,,9/11/2024,SBS0241104972/01(15),110924SBS0241104972/01(15),,4072073,7/11/2024,1/10/2025,9/11/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,360,0,360,0,360,,KG,1 KG = 1 KG,
,CZ0333-ISL,CZ0333,ISL,"G700LTD, 14MMX7.0G","G700LTD, 14mm x 7.0G",,120,DC40,12229798,,0,,9/11/2024,SBS0241104972/02(15),110924SBS0241104972/02(15),,4082002,8/1/2024,01/31/2025,9/11/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,105,0,105,0,105,,KG,1 KG = 1 KG,
,CZ0334-TIU,CZ0334,TIU,"G700LTDG, 14MMX6.7G","G700LTDG, 14mm x 6.7G",,120,DC62,12274822,,0,,10/2/2024,SBS0241105593/01,021024SBS0241105593/01,,4092010,9/4/2024,3/3/2025,10/3/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,300,0,300,0,300,,KG,1 KG = 1 KG,-
,CZ0334-TIU,CZ0334,TIU,"G700LTDG, 14MMX6.7G","G700LTDG, 14mm x 6.7G",,120,DC60,12274823,,0,,10/2/2024,SBS0241105593/02,021024SBS0241105593/02,,4092011,9/4/2024,3/3/2025,10/3/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,240,0,240,0,240,,KG,1 KG = 1 KG,-
,CZ0334-TIU,CZ0334,TIU,"G700LTDG, 14MMX6.7G","G700LTDG, 14mm x 6.7G",,120,DC44,12303441,,0,,10/16/2024,SBS0241106063/01(15KG),161024SBS0241106063/01(15KG),,4092192,09/27/2024,03/26/2025,10/17/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,15,0,15,0,15,,KG,1 KG = 1 KG,
,CZ0334-TIU,CZ0334,TIU,"G700LTDG, 14MMX6.7G","G700LTDG, 14mm x 6.7G",,120,DC43,12315921,,0,,10/23/2024,SBS0241106360/01(15KG),231024SBS0241106360/01(15KG),,4092192,09/27/2024,03/26/2025,10/23/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,900,0,900,0,900,,KG,1 KG = 1 KG,
,CZ0334-TIU,CZ0334,TIU,"G700LTDG, 14MMX6.7G","G700LTDG, 14mm x 6.7G",,120,DC44,12335315,,0,,11/6/2024,SBS0241106761/01,061124SBS0241106761/01,,4092192,09/27/2024,03/26/2025,11/6/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,165,0,165,0,165,,KG,1 KG = 1 KG,-
,CZ0334-TIU,CZ0334,TIU,"G700LTDG, 14MMX6.7G","G700LTDG, 14mm x 6.7G",,120,DC40,12335317,,0,,11/6/2024,SBS0241106761/02,061124SBS0241106761/02,,4092194,09/28/2024,03/27/2025,11/6/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,735,0,735,0,735,,KG,1 KG = 1 KG,-
,CZ0344-ONS,CZ0344,ONS,"G770HCD, 14MMX7.3G","G770HCD,14mmX7.3g",,120,RP60,11471298,,0,,9/7/2023,SBS0232000373/01(15KG),070923SBS0232000373/01(15KG),,3082689,08/18/2023,02/14/2024,9/8/2023,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,15,15,,KG,1 KG = 1 KG,-
,CZ0348-TIU,CZ0348,TIU,"CEL-8240HF16GD, 14MMX6.0G","CEL-8240HF16GD,14mmX6.0g",,120,RP60,9616709,,0,,10/16/2021,SDMM/110P111/01,161021SDMM/110P111/01,,19T100,10/4/2021,4/2/2022,10/16/2021,10145,HITACHI CHEMICAL ASIA (THAILAND) CO,0,0,0,0,8,8,,KG,1 KG = 1 KG,-
,CZ0348-TIU,CZ0348,TIU,"CEL-8240HF16GD, 14MMX6.0G","CEL-8240HF16GD,14mmX6.0g",,120,RP60,9830165,,0,,1/8/2022,SDMM/201P04/02,080122SDMM/201P04/02,,1DT009,12/2/2021,9/1/2022,1/9/2022,10145,HITACHI CHEMICAL ASIA (THAILAND) CO,0,0,0,0,243.5,243.5,,KG,1 KG = 1 KG,
,CZ0348-TIU,CZ0348,TIU,"CEL-8240HF16GD, 14MMX6.0G","CEL-8240HF16GD,14mmX6.0g",,120,DC43,12129165,,0,,07/24/2024,RMM/407P90/01(15KG),240724RMM/407P90/01(15KG),,47T018,7/9/2024,6/8/2025,07/25/2024,10227,Resonac Materials (Thailand) Co. Lt,0,263,0,263,0,263,,KG,1 KG = 1 KG,
,CZ0351-TIU,CZ0351,TIU,"CEL-9220HF10, 14MMX7.1G","CEL-9220HF10,14mm X 7.1g",,120,RP60,8883588,,0,,12/23/2020,SDMM/012P110/03(15KG),231220SDMM/012P110/03(15KG),,0O2062,10/4/2020,4/3/2021,12/24/2020,10145,HITACHI CHEMICAL ASIA (THAILAND) CO,0,0,0,0,254,254,,KG,1 KG = 1 KG,
,CZ0351-TIU,CZ0351,TIU,"CEL-9220HF10, 14MMX7.1G","CEL-9220HF10,14mm X 7.1g",,120,DC49,12201184,,0,,08/28/2024,RMM/408P100/03(15KG),280824RMM/408P100/03(15KG),,482107,8/8/2024,2/7/2025,08/29/2024,10227,Resonac Materials (Thailand) Co. Lt,0,120,0,120,0,120,,KG,1 KG = 1 KG,
,CZ0351-TIU,CZ0351,TIU,"CEL-9220HF10, 14MMX7.1G","CEL-9220HF10,14mm X 7.1g",,120,DC42,12268100,,0,-,09/28/2024,RMM/409P87/01(15KG),280924RMM/409P87/01(15KG),,492021,9/6/2024,3/5/2025,09/29/2024,10227,Resonac Materials (Thailand) Co. Lt,0,870,0,870,0,870,,KG,1 KG = 1 KG,
,CZ0351-TIU,CZ0351,TIU,"CEL-9220HF10, 14MMX7.1G","CEL-9220HF10,14mm X 7.1g",,120,DC50,12294038,,0,-,10/11/2024,RMM/410P26/01,111024RMM/410P26/01,,492242,09/23/2024,03/22/2025,10/11/2024,10227,Resonac Materials (Thailand) Co. Lt,0,750,0,750,0,750,,KG,1 KG = 1 KG,
,CZ0351-TIU,CZ0351,TIU,"CEL-9220HF10, 14MMX7.1G","CEL-9220HF10,14mm X 7.1g",,120,DC40,12320821,,0,,10/25/2024,RMM/410P89/01,251024RMM/410P89/01,,4O2004,10/1/2024,03/31/2025,10/26/2024,10227,Resonac Materials (Thailand) Co. Lt,0,195,0,195,0,195,,KG,1 KG = 1 KG,
,CZ0351-TIU,CZ0351,TIU,"CEL-9220HF10, 14MMX7.1G","CEL-9220HF10,14mm X 7.1g",,120,DC44,12330183,,0,-,10/25/2024,RMM/410P89/02,251024RMM/410P89/02,,4O2004,10/1/2024,03/31/2025,10/30/2024,10227,Resonac Materials (Thailand) Co. Lt,0,555,0,555,0,555,,KG,1 KG = 1 KG,
,CZ0351-TIU,CZ0351,TIU,"CEL-9220HF10, 14MMX7.1G","CEL-9220HF10,14mm X 7.1g",,120,DC48,12347610,,0,,11/8/2024,RMM/411P26/01(15KG),081124RMM/411P26/01(15KG),,4O2220,10/22/2024,04/21/2025,11/9/2024,10227,Resonac Materials (Thailand) Co. Lt,0,105,0,105,0,105,,KG,1 KG = 1 KG,
,CZ0351-TIU,CZ0351,TIU,"CEL-9220HF10, 14MMX7.1G","CEL-9220HF10,14mm X 7.1g",,120,DC41,12347620,,0,,11/8/2024,RMM/411P26/02(15KG),081124RMM/411P26/02(15KG),,4O2220,10/22/2024,04/21/2025,11/9/2024,10227,Resonac Materials (Thailand) Co. Lt,0,300,0,300,0,300,,KG,1 KG = 1 KG,
,CZ0407-TIU,CZ0407,TIU,"G700LTDQ, 14MMX6.6G","G700LTDQ,14MMX6.6G",,120,DC43,12076798,,0,,06/20/2024,FV01812/01(15KG),200624FV01812/01(15KG),,4068G10,6/3/2024,12/2/2024,06/20/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,49.5,0,49.5,0,49.5,,KG,1 KG = 1 KG,
,CZ0411-STM,CZ0411,STM,"G700LTD, 14MMX7.8G","G700LTD, 14MM X 7.8G",,120,RP60,11246791,,0,,06/15/2023,SBS0231102286/01 (FAI),150623SBS0231102286/01 (FAI),,3052197,05/24/2023,11/20/2023,06/15/2023,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,8,8,,KG,1 KG = 1 KG,
,CZ0411-STM,CZ0411,STM,"G700LTD, 14MMX7.8G","G700LTD, 14MM X 7.8G",,120,RP60,11867812,,0,,03/26/2024,SBS0231111072/01(15KG),260324SBS0231111072/01(15KG),,4032072,3/8/2024,9/7/2024,03/26/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,9.5,9.5,,KG,1 KG = 1 KG,
,CZ0415-AB1,CZ0415,AB1,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,RP60,9453557,,0,,8/9/2021,SBS0211104621/01,090821SBS0211104621/01,,1072079,7/9/2021,1/8/2022,8/10/2021,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,26,26,,KG,1 KG = 1 KG,
,CZ0415-AB1,CZ0415,AB1,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,RP60,10136146,,0,,04/25/2022,SBS022110873/01,250422SBS022110873/01,,2042112,04/16/2022,01/23/2023,04/26/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,15,15,,KG,1 KG = 1 KG,-
,CZ0415-AB1,CZ0415,AB1,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,RP60,10265814,,0,,6/10/2022,SBS0221102622/01,100622SBS0221102622/01,,2042229,04/27/2022,01/23/2023,6/11/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,29.5,29.5,,KG,1 KG = 1 KG,
,CZ0415-IN6,CZ0415,IN6,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,RP60,10098340,,0,,4/11/2022,SBS0221100339/01 (FAI),110422SBS0221100339/01 (FAI),,2032171,03/19/2022,09/18/2022,4/12/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,21,21,,KG,1 KG = 1 KG,
,CZ0415-IN6,CZ0415,IN6,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,RP61,10759415,Y,1,,12/3/2022,SBS0221109289/01 (15KG),031222SBS0221109289/01 (15KG),,2112053,11/8/2022,08/24/2023,12/3/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,18.7,18.7,,KG,1 KG = 1 KG,-
,CZ0415-IN6,CZ0415,IN6,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,RP60,11578718,,0,,10/25/2023,SBS0231106331/01(15KG),251023SBS0231106331/01(15KG),,3082032,8/4/2023,2/3/2024,10/25/2023,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,6,6,,KG,1 KG = 1 KG,
,CZ0415-SC0,CZ0415,SC0,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,DC47,12200104,,0,,08/28/2024,SBS0241104519/01(15KG),280824SBS0241104519/01(15KG),,4082006,8/1/2024,01/31/2025,08/28/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,81,0,81,0,81,,KG,1 KG = 1 KG,
,CZ0415-TIU,CZ0415,TIU,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,RP60,11794461,,0,,02/16/2024,SBS0231109697/01,160224SBS0231109697/01,,4012158,01/23/2024,07/22/2024,02/17/2024,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,27,27,,KG,1 KG = 1 KG,-
,CZ0415-UTL,CZ0415,UTL,"G700LTDG, 14MMX4.7G","G700LTDG, 14MMx4.7G",,120,RP60,10031982,,0,,03/19/2022,SBS0211112800/01,190322SBS0211112800/01,,2032056,3/6/2022,9/2/2022,03/19/2022,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,10,10,,KG,1 KG = 1 KG,-
,CZ0417-UTL,CZ0417,UTL,"G700LTDG, 14MMX5.3G","G700LTDG, 14MMx5.3G",,120,RP60,8404920,,0,,05/27/2020,SBS0201101335/01,270520SBS0201101335/01,,52091,05/14/2020,11/13/2020,05/27/2020,10067,"SUMITOMO BAKELITE (THAILAND) CO.,LT",0,0,0,0,8.5,8.5,,KG,1 KG = 1 KG,
